公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京聚道科技有限公司,GeneDock,15-50人,B轮,海淀区,后端工程师,5-10年,本科,20k-30k,"五险一金,免费午餐,团队融洽,技术超前"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,视频后端开发工程师,3-5年,本科,20k-40k,"产品超赞,团队大牛多,薪酬福利好"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,影业-运维开发工程师,3-5年,本科,23k-45k,"晋升空间,学习机会,绩效奖金,年假12天"
央视市场研究股份有限公司,CTR,500-2000人,D轮及以上,西城区,计算机视觉研发工程师,1-3年,本科,15k-30k,"公司规模大,领导亲和,福利待遇优"
秒针信息技术有限公司,秒针系统,500-2000人,D轮及以上,朝阳区,数据仓库开发工程师,3-5年,本科,25k-35k,"大牛多,学习型组织,技术创新"
北京高域海汇科技有限公司,高域海汇,50-150人,不需要融资,朝阳区,前端开发,3-5年,本科,15K-30K,"核心业务,行业大牛,弹性作息"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,大数据开发工程师-实时数据方向,3-5年,本科,25k-30k,"免费三餐,不打卡,晋升空间,带薪年假"
北京作业盒子科技有限公司,作业盒子,500-2000人,C轮,朝阳区,测试开发工程师,3-5年,本科,20k-30k,"14薪,年度旅游"
北京中交兴路信息科技有限公司,中交兴路,500-2000人,未融资,海淀区,GO语言开发工程师-北京-00379,3-5年,本科,20k-35k,空间大 前景好
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,C++,1-3年,本科,15k-30k,五险一金 股票期权 海外旅游 商业保险
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,朝阳区,GO/Golang工程师,1-3年,本科,15k-30k,"AI最前沿,技术领先,科研专家,全额福利"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,高级平台架构研发工程师,1-3年,本科,20k-40k,C轮;业务高速增长;优秀团队;金融科技
北京弥财投资咨询有限公司,弥财,50-150人,A轮,朝阳区,高级运维开发工程师,5-10年,本科,25k-35k,"外企环境,行业先驱,零食无限,优秀同事"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,大兴区,测试开发工程师,5-10年,本科,20k-40k,五险一金
北京金山云网络技术有限公司,金山云,500-2000人,D轮及以上,海淀区,云存储研发工程师（JAVA）,3-5年,本科,28k-40k,"一日三餐,带薪年假,下午茶"
北京沐光时代文化传媒有限公司,沐光时代,50-150人,A轮,朝阳区,后端开发工程师,3-5年,本科,20k-40k,"五险一金,年终多薪,弹性工作,扁平管理"
北京智能优学科技有限公司,熊猫加加,15-50人,未融资,朝阳区,大数据开发工程师,3-5年,本科,25k-35k,"入五险一金,部门聚餐,地铁周边,团队出游"
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,运维开发工程师,3-5年,本科,20k-40k,"六险一金,弹性办公,租房补贴,学霸团队"
探探科技（北京）有限公司,探探,150-500人,D轮及以上,朝阳区,后端开发工程师,3-5年,本科,25k-50k,"免费三餐,免费零食,免费饮料,带薪休假"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,商品识别算法科学家/工程师,1-3年,本科,30k-60k,"创业公司,技术大牛,免费午晚餐"
北京弘道智慧中医技术有限公司,弘道,50-150人,不需要融资,海淀区,算法工程师,1-3年,硕士,20k-36k,"五险一金,午餐补助,交通补助,通讯补贴"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,Java高级工程师,3-5年,本科,20k-40k,"弹性工作,福利优厚,发展空间大"
北京作业盒子科技有限公司,作业盒子,500-2000人,C轮,朝阳区,测试开发工程师,3-5年,本科,25k-50k,"互联网教育,股票期权,扁平化管理,公司氛围好"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,通州区,搜索引擎/算法工程师,3-5年,本科,15k-30k,京东
北京武明群达商贸有限公司,北京武明群达商贸有限公司,150-500人,B轮,通州区,算法研发工程师,1-3年,本科,30k-60k,"团队氛围好,前景广阔"
联通支付有限公司,联通支付有限公司,150-500人,不需要融资,西城区,运维开发工程师,3-5年,本科,15k-30k,扁平管理
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,反作弊开发工程师,3-5年,本科,15k-30k,"海盗文化,弹性工作,自助三餐,团队氛围"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,JAVA工程师(数据),3-5年,本科,20k-35k,"千万级流量,扁平化管理,技术分享,团队合作"
北京广通信达软件股份有限公司杭州分公司,广通软件,150-500人,上市公司,海淀区,北京—技术支持工程师,3-5年,本科,12k-24k,"上市公司,扁平管理,公积金高,行业前沿"
天弘基金管理有限公司,天弘基金,500-2000人,不需要融资,西城区,数据开发工程师,不限,本科,18k-25k,"朝阳行业,朝气团队,发展前景佳,福利待遇佳"
锐波（北京）科技有限公司,波场TRON,150-500人,不需要融资,海淀区,测试开发工程师,3-5年,本科,20k-40k,"区块链产品,BAT大牛,年底多薪,弹性工作"
杭州云脑科技有限公司,云脑科技,50-150人,A轮,朝阳区,高级前端开发工程师,3-5年,本科,15k-30k,"零食水果,五险一金,13薪奖金,健身房午餐"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,智能云技术三部_AI &amp; 百度云基础平台研发工程师,不限,本科,15k-30k,"平台好,机会多"
达闼科技（北京）有限公司,达闼科技,150-500人,B轮,房山区,微服务开发工程师_GO （房山窦店）,3-5年,本科,15k-30k,"公司发展好,行业前景佳,福利待遇好,团队牛人多"
南京蓝鲸人网络科技有限公司,美篇,50-150人,B轮,海淀区,运维开发工程师,3-5年,本科,15k-30k,"牛人多,扁平管理,弹性工作"
欧科互动网络科技（北京）有限公司,OKCoin,500-2000人,B轮,海淀区,前端开发工程师（校招）,应届毕业生,本科,8k-15k,"公司前景好,福利待遇佳,团队氛围好,牛人大咖多"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,算法工程师,3-5年,本科,20k-40k,"六险二金,免费三餐,带薪年假,十五薪"
北京作业盒子科技有限公司,作业盒子,500-2000人,C轮,朝阳区,全栈工程师,5-10年,本科,20k-40k,"大平台,技术牛,好前景,核心职位"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,OpenStack研发工程师,不限,本科,15k-30k,"大平台,高成长,潜力大,云计算"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,朝阳区,【资深算法工程师】,3-5年,本科,25k-50k,"Geek,16薪,六险一金,海外旅游"
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,ELK高级工程师,3-5年,本科,20k-30k,"发展空间大,团队氛围好"
北京金山软件有限公司,金山办公软件,2000人以上,上市公司,海淀区,JAVA后台开发工程师,不限,本科,15k-30k,14-15薪，免费三餐，六险一金，健身房等
北京快快网络技术有限公司,真融宝,150-500人,B轮,海淀区,DBA研发工程师,3-5年,本科,25k-35k,"工作环境,发展空间,不打卡"
锐波（北京）科技有限公司,波场TRON,150-500人,不需要融资,海淀区,测试开发工程师,3-5年,本科,20k-40k,"区块链,技术大牛,竞争力薪酬,全球轮岗"
北京博智天下信息技术有限公司,朗播网,150-500人,B轮,海淀区,Node.js开发工程师,5-10年,本科,20k-40k,"出国旅游,股票期权,免费健身,带薪年假"
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,运维开发工程师,3-5年,本科,20k-40k,"六险一金,弹性办公,租房补贴,学霸团队"
中国搜索信息科技股份有限公司,中国搜索,500-2000人,不需要融资,东城区,搜索研发工程师,1-3年,本科,20k-40k,国企，福利爆棚！
北京高思博乐教育科技股份有限公司,高思教育集团,2000人以上,上市公司,海淀区,前端开发工程师,1-3年,不限,15k-25k,发展空间大
央视市场研究股份有限公司,CTR,500-2000人,D轮及以上,西城区,算法工程师-RM,3-5年,硕士,20k-30k,"福利待遇优,团队合作好,领导亲和"
北京多来点信息技术有限公司,哗啦啦,500-2000人,不需要融资,西城区,运维开发工程师,1-3年,本科,10k-15k,带薪年假 专业培训 五险 双休
上海氪信信息技术有限公司,CreditX,50-150人,B轮,东城区,研发工程师（北京）,1-3年,本科,15k-25k,"弹性工作,精英团队,福利优厚,发展空间大"
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,朝阳区,离线后端资深开发工程师,3-5年,本科,25k-50k,"发展空间,技术氛围,阿里平台"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,CDN研发工程师,不限,本科,15k-30k,"大平台,高福利,机会多,发展空间大"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,算法工程师,应届毕业生,本科,12k-24k,"项目有挑战,团队氛围好,技术导向,成长空间大"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,服务端测试开发工程师,1-3年,本科,20k-40k,"技术,平台"
完美世界（北京）软件科技发展有限公司,完美世界,2000人以上,上市公司,朝阳区,java开发工程师(4229),不限,本科,15k-20k,1
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,西城区,全栈开发工程师,1-3年,本科,20k-36k,发展前景优，团队实力强
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,资深PHP工程师,3-5年,本科,20k-40k,"免费三餐,六险两金,行业翘首,大牛云集"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,运维开发工程师,1-3年,本科,15k-25k,"六险一金,硅谷式办公,弹性工作制,时令水果"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,图像算法研发工程师,3-5年,本科,25k-50k,"五险一金,年终奖金"
北京什格网络科技有限公司,肥皂台,15-50人,天使轮,朝阳区,PHP开发,3-5年,本科,15k-25k,"弹性工作,五险一金,年底双薪,绩效奖金"
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,机器学习平台开发工程师,3-5年,本科,25k-50k,团队氛围好；技术牛
北京立达智胜科技有限公司,立达智胜,50-150人,B轮,海淀区,golang开发工程师,1-3年,本科,20k-35k,"五险一金,升职空间大"
北京木瓜移动科技股份有限公司,木瓜移动,150-500人,B轮,海淀区,游戏后端开发工程师,不限,本科,10k-20k,美女CEO，大神级的CTO，丰厚的项目奖
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,画像算法工程师,3-5年,本科,25k-40k,发展空间大
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,数据开发工程师,3-5年,本科,20k-40k,"弹性工作,六险一金,子女福利,员工体检"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,测试开发工程师,3-5年,本科,30k-60k,"扁平管理,六险二金,免费三餐,弹性工作"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,大数据分析挖掘高级研发工程师（金融安全）,3-5年,本科,20k-25k,福利好
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,数据开发工程师,3-5年,本科,20k-40k,"弹性工作,六险一金,子女福利,员工体检"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,ETL开发工程师,应届毕业生,本科,12k-24k,"发展空间大,项目前景好,团队氛围好,技术导向"
北京东方车云信息技术有限公司,易到用车,500-2000人,D轮及以上,东城区,测试开发工程师,3-5年,本科,15k-25k,"福利好,超多福利,老大好,氛围好"
北京言之有物科技有限公司,言之有物科技,50-150人,A轮,朝阳区,数据挖掘开发工程师,1-3年,本科,15k-30k,"工作氛围好,电商,时尚电商,扁平管理"
广州哲品家居用品有限公司,哲品,150-500人,未融资,朝阳区,BI 开发工程师,3-5年,本科,20k-40k,"五险一金,周末双休,绩效奖金,带薪年假"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,算法工程师,3-5年,本科,38k-60k,"不加班,福利好,有期权,急需3位"
上海谦问万答吧云计算科技有限公司,学霸君,2000人以上,C轮,朝阳区,Golang工程师,1-3年,本科,20k-40k,"独角兽企业,技术驱动,人工智能,年轻团队"
北京棕榈创想科技有限公司,PALMAX,50-150人,A轮,海淀区,后端开发工程师,1-3年,本科,15k-25k,"技术新,大牛带,14薪"
畅捷通信息技术股份有限公司,畅捷通,500-2000人,上市公司,海淀区,运维开发工程师,3-5年,本科,25k-35k,"职业发展,弹性工时"
北京新工场投资顾问有限公司,她理财,50-150人,A轮,朝阳区,技术经理,3-5年,本科,30k-40k,互联网金融 无天花板 六险一金 期权激励
北京与缘餐饮管理有限公司,湘与香缘,50-150人,不需要融资,海淀区,后端开发工程师,3-5年,本科,15k-20k,"优秀团队,股权激励,薪资竞争力,发展空间大"
北京万游网络科技有限公司,Gamegou,15-50人,不需要融资,海淀区,游戏开发工程师（高级）,3-5年,本科,15k-25k,"地铁周边,12天年假,五险一金,年度体检"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,Java开发工程师（商品库）,3-5年,本科,18k-32k,"培训培训,晋升空间"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,系统运维研发工程师（私有云方向）,1-3年,本科,20k-40k,"股票期权,六险二金,免费三餐,扁平管理"
北京闪送科技有限公司,闪送,500-2000人,D轮及以上,海淀区,运维开发工程师,3-5年,本科,20k-40k,股票期权、领导好、五险一金、节日福利
